,interest_level,latitude,longitude,bathrooms,bedrooms,price,num_photos,num_features,num_description_words,created_year,created_month,created_day
91523,low,40.7658,-73.9781,2.0,2,4350,4,4,28,2016,4,10
91524,low,40.7959,-73.9495,1.0,2,3895,4,4,155,2016,4,10
91526,low,40.7328,-74.0089,1.0,0,2700,8,4,40,2016,4,27
91528,low,40.7124,-73.9527,1.5,3,5495,10,2,102,2016,4,21
91534,medium,40.7645,-73.9877,1.0,2,2700,5,1,45,2016,4,25
91535,medium,40.7266,-73.9845,1.0,2,3325,5,3,46,2016,4,13
9154,medium,40.7084,-74.0066,1.0,2,3050,5,10,218,2016,6,29
91540,low,40.7434,-73.9801,1.0,1,4999,13,6,149,2016,4,7
91545,low,40.7456,-74.0053,1.5,1,5175,5,9,114,2016,4,14
91547,low,40.7473,-73.9775,1.0,1,2775,6,5,121,2016,4,7
9155,low,40.7556,-73.9922,1.0,0,2800,5,9,208,2016,6,11
91558,low,40.6778,-73.9491,1.0,2,1850,1,0,57,2016,4,7
91559,low,40.7415,-73.9759,1.0,2,3000,7,2,52,2016,4,23
91560,high,40.8012,-73.9609,1.0,0,1625,4,5,26,2016,4,29
91562,low,40.7797,-73.9758,1.5,3,5100,12,8,126,2016,4,7
91563,low,40.7803,-73.976,1.0,1,3600,2,4,62,2016,4,27
91565,low,40.7621,-73.9626,1.0,1,2325,3,2,30,2016,4,13
91567,low,40.7716,-73.9506,1.0,0,2800,0,5,20,2016,4,8
91569,medium,40.7777,-73.9561,1.0,0,2000,4,3,98,2016,4,21
91573,low,40.7556,-73.9922,2.0,2,5900,4,4,74,2016,4,9
91576,low,40.7601,-73.99,1.0,1,2650,3,6,212,2016,4,18
91578,high,40.7608,-73.9861,1.0,0,2600,8,18,135,2016,4,26
9158,low,40.7604,-73.9686,2.0,1,6200,3,6,122,2016,6,2
91581,low,40.7657,-73.9566,1.0,2,3395,7,2,9,2016,4,30
91582,low,40.7634,-73.9638,1.0,1,3950,4,5,118,2016,4,24
91586,medium,40.7775,-73.9535,1.0,3,3300,3,0,21,2016,4,15
91589,low,40.7226,-73.9949,1.0,1,2990,3,7,96,2016,4,6
9159,low,40.7671,-73.9529,1.0,2,3400,5,2,31,2016,6,28
91593,low,40.7951,-73.9676,1.0,1,2750,4,6,114,2016,4,11
91596,high,40.7196,-74.0109,2.0,3,5000,6,8,89,2016,4,27
91600,medium,40.7476,-73.9742,1.0,1,2400,6,2,50,2016,4,21
91601,low,40.7742,-73.9647,1.0,1,3795,8,5,81,2016,4,18
91608,medium,40.7804,-73.9513,1.5,3,4500,5,4,105,2016,4,30
91610,medium,40.7542,-73.9724,1.0,3,3600,7,7,81,2016,4,15
91613,low,40.7749,-73.9551,1.0,1,2875,5,4,95,2016,4,24
91616,high,40.7204,-73.9876,1.0,2,3195,6,3,206,2016,4,15
91617,low,40.7372,-73.9981,1.0,0,3695,5,4,150,2016,4,16
91619,low,40.7054,-74.0095,1.0,2,3320,7,10,279,2016,4,5
91621,low,40.7619,-73.9854,2.0,2,6722,7,10,117,2016,4,12
91623,low,40.7184,-73.9898,1.0,0,2995,4,1,78,2016,4,15
91625,low,40.7375,-73.9739,1.0,2,3690,4,7,91,2016,4,19
91626,low,40.7291,-73.952,1.0,2,2600,4,1,180,2016,4,2
91627,low,40.7986,-73.9634,2.0,5,6000,5,0,71,2016,4,12
91633,medium,40.7665,-73.9575,1.0,1,2495,4,1,85,2016,4,28
91634,low,40.8006,-73.9517,1.0,2,2600,12,0,105,2016,4,25
91639,medium,40.6521,-73.9595,1.0,1,1400,0,0,11,2016,4,4
9164,medium,40.7209,-73.9806,1.0,1,2995,9,5,175,2016,6,12
91640,low,40.6926,-73.9315,1.0,2,2566,4,4,167,2016,4,9
91641,low,40.7174,-73.9617,1.0,3,5700,7,1,65,2016,4,23
91642,high,40.7313,-74.002,1.0,2,3125,1,2,35,2016,4,22
91646,medium,40.7733,-73.9902,1.0,2,3300,8,10,129,2016,4,19
91649,low,40.796,-73.9496,1.0,2,3495,3,8,104,2016,4,14
91650,medium,40.7561,-73.9965,2.0,3,4500,7,14,145,2016,4,4
91651,low,40.5494,-74.049,2.0,2,3890,12,10,210,2016,4,9
91654,low,40.7244,-73.9872,1.0,1,2600,4,0,9,2016,4,11
91659,low,40.753,-73.9695,1.0,2,3300,5,11,145,2016,4,5
91666,low,40.7299,-73.9826,1.0,2,3100,0,3,1,2016,4,15
9167,low,40.7579,-73.9653,4.0,5,13800,4,4,133,2016,6,21
91670,low,40.719,-73.9855,1.0,0,2295,5,1,50,2016,4,20
91672,low,40.7412,-73.9828,1.0,1,2700,2,5,75,2016,4,18
91673,medium,40.7343,-73.982,2.0,3,5495,9,8,104,2016,4,21
91674,low,40.7053,-74.0103,2.0,2,7277,9,11,138,2016,4,15
91676,medium,40.8273,-73.9472,1.0,2,2300,4,6,62,2016,4,6
91677,high,40.7645,-73.9104,1.0,2,2000,5,1,72,2016,4,25
91678,low,40.7328,-73.9964,1.0,1,5700,6,7,102,2016,4,22
91682,low,40.7056,-74.0162,1.0,2,2900,8,11,59,2016,4,7
91684,medium,40.7608,-73.9912,2.0,4,5695,6,6,147,2016,4,28
91686,low,40.626,-73.9417,1.0,3,2300,8,0,62,2016,4,9
91687,medium,40.7593,-73.9962,1.0,2,3129,8,15,156,2016,4,27
91689,low,40.7528,-73.9709,1.0,2,3995,7,6,211,2016,4,13
91693,medium,40.7464,-73.9927,1.0,1,3095,3,10,78,2016,4,8
91695,low,40.7722,-73.9606,2.0,3,8200,7,3,52,2016,4,28
91697,low,40.745,-73.9863,1.0,0,3650,6,9,117,2016,4,6
917,low,40.7779,-73.9515,1.0,1,3350,4,9,72,2016,6,3
91700,low,40.6589,-74.002,1.0,2,1900,10,2,29,2016,4,3
91701,low,40.6907,-73.9216,1.0,2,2900,10,2,9,2016,4,19
91706,medium,40.753,-73.9695,2.0,3,5195,5,13,107,2016,4,13
91709,low,40.7654,-73.9822,6.0,6,100000,3,7,120,2016,4,16
91711,low,40.7162,-74.0095,1.0,1,3295,2,0,203,2016,4,21
91712,low,40.7844,-73.9486,1.0,1,2960,5,8,76,2016,4,19
91713,low,40.7769,-73.9467,1.0,0,1950,3,0,66,2016,4,9
91714,low,40.7372,-73.9981,1.0,1,3300,4,4,154,2016,4,13
91716,low,40.7084,-74.0066,1.0,0,2585,0,11,4,2016,4,9
91717,low,40.7762,-73.9544,1.0,2,2600,3,0,82,2016,4,27
91718,low,40.7897,-73.9734,2.0,2,6660,7,10,129,2016,4,29
91721,low,40.72,-73.8357,1.0,1,1950,4,1,123,2016,4,14
91725,low,40.6875,-73.9739,1.0,0,2195,1,5,141,2016,4,12
91729,low,40.7663,-73.9635,1.5,1,5000,10,8,144,2016,4,6
91733,low,40.7245,-73.9895,1.0,3,6500,9,4,9,2016,4,6
91735,medium,40.6849,-73.9405,1.0,0,1450,4,1,241,2016,4,27
91736,low,40.7701,-73.952,1.0,0,1875,0,0,8,2016,4,17
91742,low,40.7791,-73.9512,1.0,2,2799,5,1,38,2016,4,25
91743,low,40.7874,-73.942,2.0,3,3995,6,6,83,2016,4,18
91745,low,40.7481,-73.9745,1.0,1,3000,5,12,90,2016,4,7
91746,medium,40.7196,-74.0109,1.0,2,4899,6,10,154,2016,4,27
91747,low,40.7399,-74.0036,1.0,0,2550,4,3,150,2016,4,13
91750,low,40.7287,-73.9838,1.0,2,2950,0,4,1,2016,4,19
91755,low,40.7663,-73.9522,2.0,2,8500,7,6,78,2016,4,28
91757,high,40.7297,-73.9794,1.0,2,2695,5,2,67,2016,4,14
91760,high,40.7067,-74.0072,1.0,1,2595,6,11,89,2016,4,4
91761,medium,40.7412,-73.9772,1.0,2,3195,5,7,184,2016,4,13
91764,low,40.6168,-74.0362,1.0,1,1650,0,4,1,2016,4,10
91767,low,40.746,-73.9548,1.0,0,2500,10,11,147,2016,4,4
91769,medium,40.7281,-73.9812,2.0,4,5900,5,2,20,2016,4,21
9177,high,40.7919,-73.9461,1.0,0,1500,6,2,82,2016,6,10
91771,high,40.7835,-73.9827,1.0,0,1950,9,3,48,2016,4,20
91772,low,40.7562,-73.9816,1.0,1,6925,5,10,317,2016,4,6
91773,low,40.7535,-73.9648,1.0,1,3100,1,4,66,2016,4,28
91774,medium,40.7621,-73.9837,1.0,0,1950,4,0,74,2016,4,17
91776,low,40.7516,-73.9717,1.0,2,9570,3,4,71,2016,4,19
91778,low,40.7586,-73.9838,1.0,1,2700,4,1,108,2016,4,21
91779,low,40.7348,-73.9865,1.0,0,3300,1,4,1,2016,4,19
9178,low,40.7332,-73.996,2.0,2,7800,3,5,24,2016,6,20
91784,low,40.7777,-73.9462,1.0,1,3295,6,10,103,2016,4,19
91785,low,40.7399,-74.0036,1.0,0,2550,4,1,101,2016,4,21
91786,low,40.7814,-73.9507,1.0,2,3194,3,4,100,2016,4,29
9179,low,40.7331,-74.0055,1.0,1,3850,3,4,82,2016,6,19
91791,low,40.7593,-73.9962,2.0,3,5000,8,8,111,2016,4,19
91793,medium,40.7447,-73.9741,1.0,2,3000,5,5,50,2016,4,30
91799,low,40.7369,-73.979,2.0,4,6000,13,12,80,2016,4,8
918,low,40.7967,-73.9623,1.0,3,3995,8,6,90,2016,6,21
91800,low,40.7662,-73.9799,1.0,2,4800,0,4,95,2016,4,19
91801,low,40.7842,-73.948,1.0,0,2390,4,10,114,2016,4,16
91804,medium,40.7464,-73.9725,1.0,0,2650,18,10,152,2016,4,26
91807,low,40.7369,-73.9928,1.0,0,2700,8,8,133,2016,4,21
91809,medium,40.7661,-73.9859,1.0,0,2100,4,4,93,2016,4,18
91811,medium,40.7366,-73.9826,1.0,2,3150,7,4,62,2016,4,20
91812,medium,40.71,-74.0143,1.0,1,2400,5,8,148,2016,4,9
91814,low,40.7645,-73.984,1.0,1,3895,7,9,109,2016,4,21
91815,medium,40.7054,-74.0095,1.0,3,3700,5,5,127,2016,4,13
91817,medium,40.7465,-73.9737,1.0,0,1850,4,3,4,2016,4,8
91818,low,40.7412,-73.9772,1.0,1,3000,5,7,99,2016,4,13
91823,low,40.6897,-73.9799,1.0,0,2625,5,4,111,2016,4,26
91824,high,40.7288,-73.9803,1.0,1,2300,6,2,58,2016,4,15
91825,high,40.7703,-73.9592,1.0,0,2200,5,16,91,2016,4,2
91826,medium,40.7254,-73.9879,1.0,0,2499,3,0,107,2016,4,6
91828,low,40.8209,-73.9551,1.0,3,3700,0,0,9,2016,4,12
91831,low,40.7076,-74.008,1.0,0,2659,12,21,86,2016,4,18
91832,low,40.7481,-73.9748,1.0,0,2795,5,8,144,2016,4,13
91833,low,40.7063,-74.0112,1.0,3,3925,10,5,44,2016,4,16
91835,low,40.7253,-73.9793,1.0,1,3090,27,5,29,2016,4,26
91836,low,40.7476,-73.976,1.0,0,2650,3,6,32,2016,4,29
91838,low,40.7777,-73.9759,2.0,3,6700,12,7,144,2016,4,4
91839,low,40.7658,-73.9781,1.0,0,2300,7,8,93,2016,4,29
91840,medium,40.7265,-74.0011,1.0,3,3965,5,0,70,2016,4,23
91841,high,40.7386,-73.9819,1.0,2,2695,5,5,60,2016,4,9
91844,low,40.7845,-73.9503,1.0,1,2750,7,6,153,2016,4,27
9185,low,40.7862,-73.9508,1.0,2,4800,6,11,185,2016,6,3
91853,low,40.7158,-74.0059,2.0,2,7205,3,9,75,2016,4,27
91854,low,40.7291,-73.9786,2.0,2,3695,6,3,71,2016,4,29
91858,medium,40.778,-73.9512,1.0,2,3100,7,10,178,2016,4,8
91861,low,40.7814,-73.9515,1.0,0,2250,3,8,100,2016,4,27
91862,low,40.7264,-73.984,1.0,1,3195,7,3,134,2016,4,9
91865,low,40.6326,-74.0304,1.0,1,1750,5,6,57,2016,4,18
91866,low,40.7753,-73.954,1.0,2,3895,5,6,160,2016,4,13
91867,low,40.7604,-73.987,1.0,2,3400,6,11,184,2016,4,23
91868,medium,40.7572,-73.9657,1.0,0,2100,9,6,65,2016,4,20
91871,low,40.8687,-73.9175,1.0,1,1950,0,1,16,2016,4,3
91872,low,40.7491,-73.9789,1.0,1,3100,4,5,129,2016,4,17
91875,low,40.7173,-73.8531,2.5,3,3650,1,0,41,2016,4,28
91877,low,40.7766,-73.9452,1.0,0,2209,3,2,12,2016,4,16
91879,low,40.7838,-73.9534,1.0,1,4300,4,6,84,2016,4,29
9188,low,40.7436,-73.9727,1.0,1,3851,0,10,1,2016,6,28
91881,low,40.5758,-73.9547,1.0,1,1995,8,9,89,2016,4,27
91882,low,40.7771,-73.9445,1.0,1,2850,0,2,43,2016,4,17
91883,high,40.7687,-73.9867,1.0,0,1600,2,3,59,2016,4,2
91886,medium,40.7461,-73.9757,1.0,1,2795,5,10,81,2016,4,4
91889,high,40.7052,-74.016,1.0,0,2250,4,6,160,2016,4,27
91893,high,40.7719,-73.9608,1.0,0,1900,1,1,39,2016,4,24
91895,low,40.7084,-74.0048,1.0,1,3500,7,7,57,2016,4,3
91898,medium,40.7479,-73.9739,1.0,0,2495,6,5,129,2016,4,27
91899,low,40.742,-73.9945,1.0,1,6000,6,5,159,2016,4,25
9190,medium,40.7942,-73.969,2.0,4,5975,12,7,88,2016,6,2
91906,low,40.7442,-73.8925,1.0,0,1700,11,5,146,2016,4,28
91909,medium,40.7569,-73.9944,1.0,0,1875,2,0,23,2016,4,18
91911,low,40.7601,-73.9901,1.0,0,2175,4,5,25,2016,4,7
91913,medium,40.6787,-73.9906,1.0,0,2500,12,13,157,2016,4,17
91918,low,40.7771,-73.9505,1.0,0,2550,3,3,54,2016,4,15
91919,low,40.7751,-73.9481,1.0,2,2800,2,2,87,2016,4,24
91922,medium,40.7699,-73.9541,1.0,1,2150,6,0,61,2016,4,25
91923,high,40.7315,-73.8608,1.0,0,1400,16,2,25,2016,4,23
91924,low,40.7751,-73.9481,1.0,2,2475,5,4,39,2016,4,5
91926,low,40.7761,-73.9512,1.0,2,2775,2,0,80,2016,4,13
91928,low,40.7959,-73.9495,1.0,2,3895,9,3,95,2016,4,11
91930,low,40.8342,-73.9427,1.0,2,1895,0,3,36,2016,4,6
91931,high,40.7328,-73.9872,1.0,1,2700,4,8,72,2016,4,5
91932,low,40.7829,-73.9731,2.0,2,11950,9,4,184,2016,4,13
91938,low,40.7378,-73.9877,1.0,3,5695,4,0,116,2016,4,11
91939,low,40.7748,-73.953,1.0,2,3095,5,4,95,2016,4,19
91949,medium,40.7471,-73.9416,1.0,1,2723,10,10,166,2016,4,12
91950,medium,40.7676,-73.9874,1.0,2,2150,9,1,6,2016,4,30
91951,low,40.7604,-73.9686,2.0,2,4600,6,9,124,2016,4,8
91952,low,40.7436,-73.9727,2.0,3,4875,6,12,160,2016,4,8
91954,low,40.8298,-73.9472,1.0,2,2000,10,1,103,2016,4,7
91955,medium,40.761,-73.999,1.0,0,2500,6,11,136,2016,4,16
91956,low,40.7111,-74.0055,1.0,1,3750,7,13,148,2016,4,26
91957,medium,40.7568,-73.9982,1.0,2,3460,4,10,161,2016,4,9
91958,low,40.8006,-73.9377,1.0,2,2600,5,10,46,2016,4,14
91959,medium,40.724,-73.9897,2.0,2,4695,7,6,69,2016,4,28
9196,medium,40.7396,-73.9816,1.0,2,4200,7,6,128,2016,6,3
91960,low,40.6824,-73.9586,1.0,0,2660,8,4,105,2016,4,21
91969,low,40.7169,-73.8363,1.0,1,2100,5,1,58,2016,4,12
91974,low,40.7216,-73.9819,1.0,2,3200,5,2,61,2016,4,13
91976,low,40.7482,-74.0051,1.0,0,3590,10,2,40,2016,4,15
91977,low,40.7694,-73.9509,1.0,1,3829,8,4,57,2016,4,23
91978,low,40.7664,-73.9563,1.0,1,1975,6,0,53,2016,4,15
9198,low,40.7695,-73.9603,1.0,1,3650,5,5,48,2016,6,2
91980,low,40.7182,-73.9639,1.0,0,2840,5,3,64,2016,4,25
91981,low,40.7488,-73.9868,1.0,0,3100,0,6,1,2016,4,26
91982,medium,40.7707,-73.9491,1.0,1,1725,5,4,190,2016,4,16
91985,low,40.7621,-73.9956,1.0,0,3125,7,9,158,2016,4,29
91986,high,40.7075,-74.0123,1.0,1,2300,6,10,115,2016,4,19
9199,low,40.7074,-74.0122,1.0,0,2960,18,3,143,2016,6,11
91990,low,40.7718,-73.9829,2.0,2,7695,6,5,87,2016,4,10
91992,low,40.8267,-73.9392,1.0,3,2595,13,8,114,2016,4,20
91995,low,40.7592,-73.9948,2.0,2,6050,7,12,72,2016,4,15
91997,low,40.7517,-73.969,1.0,2,3300,5,8,60,2016,4,7
91998,low,40.7487,-73.9425,1.0,1,2810,5,14,151,2016,4,5
92,medium,40.7185,-73.9865,1.0,1,2900,5,2,177,2016,6,14
92000,low,40.7469,-73.9802,1.0,1,3450,3,3,50,2016,4,20
92001,medium,40.7448,-74.0053,2.0,2,4700,5,3,171,2016,4,26
92002,low,40.7492,-73.9789,1.0,2,3199,5,10,53,2016,4,2
92003,high,40.771,-73.958,1.0,1,1800,5,1,106,2016,4,22
92005,medium,40.7706,-73.9501,1.0,0,1735,1,6,140,2016,4,13
92007,low,40.7518,-73.9944,1.0,1,4095,0,1,9,2016,4,6
92009,low,40.7998,-73.9409,0.0,1,2150,0,2,9,2016,4,12
9201,low,40.7441,-73.9964,1.0,1,3400,6,1,34,2016,6,1
92014,low,40.7741,-73.9456,4.0,5,12000,8,5,34,2016,4,20
92016,low,40.7718,-73.9851,3.0,3,11000,9,12,116,2016,4,30
92018,low,40.7538,-73.974,1.0,1,2900,3,5,77,2016,4,5
92019,low,40.7262,-73.854,1.0,1,2075,11,1,77,2016,4,10
9202,medium,40.7301,-73.9935,1.0,1,3795,4,10,111,2016,6,28
92024,high,40.6671,-73.9886,1.0,2,2400,10,3,69,2016,4,20
92025,low,40.7426,-73.9808,1.0,2,3500,5,9,128,2016,4,2
92026,low,40.7756,-73.9846,3.0,3,10500,5,14,131,2016,4,13
92028,medium,40.7371,-73.9836,1.0,0,1995,4,7,114,2016,4,14
92033,low,40.7456,-74.0053,1.0,1,3750,6,5,84,2016,4,27
92034,low,40.7067,-74.0072,1.0,2,3206,5,8,275,2016,4,30
92035,low,40.748,-73.9482,1.0,2,2450,6,2,95,2016,4,20
92036,low,40.7074,-74.0122,1.0,0,3170,18,3,113,2016,4,28
92037,low,40.6875,-73.9739,1.0,0,2195,1,5,141,2016,4,7
92041,low,40.7161,-73.9544,2.0,2,4777,15,4,310,2016,4,2
92042,high,40.7755,-73.981,1.0,0,1890,3,2,69,2016,4,24
92047,low,40.77,-73.9526,2.0,2,3500,7,7,94,2016,4,15
92048,low,40.8014,-73.9663,1.0,2,3600,1,1,47,2016,4,24
9205,low,40.7709,-73.9917,1.0,1,3200,4,7,101,2016,6,2
92050,medium,40.7844,-73.9708,1.0,0,2150,7,0,54,2016,4,4
92055,medium,40.7965,-73.9619,4.0,4,4995,7,3,94,2016,4,10
92056,low,40.7445,-73.9949,2.0,2,6707,13,5,85,2016,4,19
92057,low,40.7069,-74.0104,1.0,2,3346,3,7,109,2016,4,21
92058,low,40.7438,-73.9743,1.0,2,3400,4,10,94,2016,4,27
92059,low,40.7391,-73.9821,1.0,2,3775,4,2,46,2016,4,20
9206,medium,40.7769,-73.9531,1.0,1,3000,4,8,79,2016,6,14
92066,low,40.7223,-73.9954,1.0,1,3495,5,4,109,2016,4,26
92073,low,40.7238,-73.9902,1.0,0,2650,4,3,102,2016,4,15
92078,medium,40.7282,-73.9892,1.0,2,2500,3,3,77,2016,4,14
92079,low,40.7301,-73.9927,1.0,0,3195,6,4,34,2016,4,2
92083,low,40.6835,-73.9783,1.0,1,2200,0,3,48,2016,4,27
92085,low,40.764,-73.9591,1.0,2,3100,0,3,2,2016,4,6
92086,low,40.7399,-73.9864,1.0,2,3995,3,5,114,2016,4,26
92094,low,40.769,-73.968,1.0,0,2850,3,2,4,2016,4,13
92096,low,40.7787,-73.9826,3.0,3,15000,5,7,147,2016,4,25
92097,low,40.7047,-74.0076,1.0,0,2757,14,5,9,2016,4,18
92099,medium,40.761,-73.999,1.0,0,2911,7,14,186,2016,4,22
921,low,40.7399,-74.0036,1.0,3,6500,8,8,66,2016,6,16
9210,low,40.8247,-73.9509,1.0,2,2300,7,7,109,2016,6,14
92102,medium,40.7744,-73.9539,1.0,1,2000,4,0,127,2016,4,7
92104,low,40.7243,-74.0103,3.0,3,17995,10,10,114,2016,4,6
92106,low,40.718,-74.0112,1.0,2,4795,0,4,1,2016,4,21
92109,low,40.7792,-73.9532,2.0,3,7125,4,5,94,2016,4,14
92111,low,40.7753,-73.9473,1.0,1,2450,5,0,35,2016,4,18
92115,medium,40.7603,-73.9696,1.0,1,2650,3,7,4,2016,4,18
92116,low,40.7721,-73.9861,2.0,0,3690,0,0,9,2016,4,6
9212,medium,40.7228,-73.9846,2.0,3,4900,7,10,83,2016,6,14
92120,low,40.8015,-73.9668,1.0,2,3600,5,8,107,2016,4,29
92121,low,40.7397,-73.9817,1.0,1,2795,6,6,45,2016,4,19
92126,low,40.7568,-73.9982,1.0,2,3050,4,15,102,2016,4,4
92127,low,40.7263,-73.9966,1.0,2,2400,11,2,48,2016,4,14
92129,medium,40.7491,-73.9789,1.0,2,3200,6,9,84,2016,4,27
92134,low,40.676,-73.9779,1.0,0,2895,0,1,1,2016,4,14
92136,low,40.7606,-73.9963,1.0,1,3475,6,9,118,2016,4,13
92137,medium,40.747,-73.9847,1.0,2,2800,6,3,181,2016,4,19
92139,high,40.7717,-73.9518,1.0,1,2395,2,8,56,2016,4,22
9214,low,40.7064,-74.01,1.0,0,4150,5,9,183,2016,6,9
92140,medium,40.731,-73.9892,1.0,2,3150,4,2,58,2016,4,29
92141,medium,40.7476,-73.976,1.0,3,4495,6,6,122,2016,4,15
92142,low,40.7709,-73.9496,1.0,1,2395,5,3,77,2016,4,24
92144,medium,40.7258,-73.9798,1.0,2,3650,6,6,110,2016,4,14
92146,medium,40.7413,-73.9779,2.0,4,6000,5,10,113,2016,4,16
92147,low,40.7775,-73.9473,1.0,0,2150,5,4,1,2016,4,26
92148,low,40.7233,-73.9946,1.0,1,3495,5,5,48,2016,4,29
9215,low,40.6877,-73.945,2.0,2,2950,9,2,138,2016,6,29
92157,high,40.719,-73.9855,1.0,1,2375,8,1,6,2016,4,7
92159,medium,40.7399,-73.9805,1.0,2,3100,6,3,60,2016,4,22
9216,low,40.7553,-73.9678,1.0,2,5800,3,7,101,2016,6,24
92160,high,40.7236,-73.9826,1.0,1,2895,6,6,67,2016,4,25
92163,low,40.7364,-73.865,1.0,2,2305,8,0,15,2016,4,7
92164,low,40.7588,-73.9622,1.0,1,4050,5,6,22,2016,4,23
92165,medium,40.7262,-73.9861,1.0,3,4950,5,6,70,2016,4,12
92167,low,40.7661,-73.9636,2.0,2,9200,4,9,117,2016,4,15
92170,medium,40.773,-73.9507,1.0,0,1925,4,2,69,2016,4,6
92171,high,40.7463,-73.9773,1.0,2,2750,5,2,80,2016,4,8
92172,low,40.7706,-73.9501,0.0,0,1755,4,0,57,2016,4,23
92175,low,40.7457,-73.9785,1.0,0,2595,3,7,98,2016,4,14
92178,high,40.879,-73.9069,1.0,1,1200,1,0,28,2016,4,12
92183,low,40.7047,-74.0076,1.0,0,3955,10,5,45,2016,4,26
92186,low,40.7397,-73.9817,1.0,1,2750,7,3,6,2016,4,2
92187,medium,40.7765,-73.9449,1.0,2,2800,4,6,81,2016,4,5
92195,low,40.7077,-74.0097,1.0,0,3000,8,13,145,2016,4,2
92197,medium,40.7443,-73.9912,2.0,2,7150,7,11,117,2016,4,22
92198,low,40.7373,-74.0042,2.0,2,6195,12,9,111,2016,4,11
92200,low,40.7296,-73.9986,1.0,1,2595,5,1,70,2016,4,12
92202,medium,40.7435,-73.9733,1.0,3,4692,6,14,80,2016,4,28
92204,low,40.7609,-73.9881,2.0,3,5250,10,3,142,2016,4,20
92205,low,40.7688,-73.9608,1.0,3,4495,6,6,84,2016,4,16
92206,low,40.7382,-73.9918,3.0,3,13995,7,4,195,2016,4,10
92209,low,40.7473,-73.9775,1.0,1,2775,6,4,99,2016,4,20
92210,medium,40.7709,-73.95,1.0,0,1750,5,3,49,2016,4,10
92212,medium,40.7075,-74.0059,1.0,0,2450,5,13,88,2016,4,24
92215,medium,40.5946,-73.9643,1.0,1,1650,9,5,127,2016,4,5
92217,low,40.7594,-73.9593,1.0,1,4015,3,5,123,2016,4,4
92219,low,40.7856,-73.9794,1.0,2,4650,10,3,105,2016,4,19
92222,medium,40.7067,-74.0072,1.0,2,2895,4,9,85,2016,4,27
92224,high,40.826,-73.9519,1.0,2,1900,6,9,97,2016,4,15
92227,medium,40.7249,-73.9786,2.0,3,4795,5,7,263,2016,4,12
9223,low,40.8468,-73.9356,1.0,4,2995,5,0,75,2016,6,21
92231,low,40.7288,-74.003,1.0,1,2875,4,1,85,2016,4,3
92232,medium,40.6649,-73.9869,1.0,2,2400,11,4,63,2016,4,17
92233,high,40.8198,-73.9578,2.0,4,3810,5,6,182,2016,4,20
92234,low,40.7078,-74.0129,1.0,1,3095,8,4,56,2016,4,16
92236,low,40.7707,-73.9522,1.0,2,3200,5,3,95,2016,4,5
92237,low,40.764,-73.9877,1.0,1,2150,8,5,87,2016,4,10
92240,low,40.7046,-74.0083,1.0,2,3000,8,12,153,2016,4,16
92242,high,40.768,-73.9854,1.0,0,2200,4,5,53,2016,4,6
92245,low,40.7348,-73.9817,1.0,2,2965,0,3,2,2016,4,8
92248,low,40.784,-73.9787,1.0,0,1850,2,3,18,2016,4,7
92249,low,40.8104,-73.9531,1.0,4,4400,10,3,114,2016,4,27
92253,low,40.7978,-73.938,1.0,2,2000,1,6,1,2016,4,18
92254,medium,40.6918,-73.9845,1.0,1,3030,4,2,49,2016,4,30
92255,low,40.7267,-73.9844,1.0,2,3300,5,5,141,2016,4,2
92258,low,40.7385,-73.9836,1.0,0,3700,1,7,92,2016,4,10
92260,low,40.6803,-73.9766,1.0,3,3400,7,0,69,2016,4,7
92261,medium,40.7466,-73.9779,1.0,3,4000,4,6,94,2016,4,27
92262,low,40.7225,-73.9885,1.0,0,2050,1,2,64,2016,4,17
92263,medium,40.8143,-73.9597,2.0,4,4015,9,3,133,2016,4,6
92264,high,40.6722,-73.9389,1.0,0,1300,3,2,63,2016,4,14
92272,medium,40.7468,-73.9735,2.0,3,4700,8,11,189,2016,4,28
92277,low,40.7595,-73.9927,1.0,0,1875,3,0,39,2016,4,29
9228,low,40.7318,-73.9822,1.0,3,3860,0,13,84,2016,6,20
92282,medium,40.7601,-73.99,1.0,2,3450,5,5,112,2016,4,21
92283,low,40.7439,-73.9743,1.0,0,2485,3,9,58,2016,4,5
92285,low,40.8514,-73.9368,2.0,3,2820,10,8,203,2016,4,25
92288,low,40.7269,-73.9849,1.0,3,4650,1,3,30,2016,4,13
9229,medium,40.7067,-74.0072,1.0,1,2460,5,8,192,2016,6,29
92290,low,40.7651,-73.9874,1.0,1,2550,5,1,95,2016,4,19
92291,medium,40.7369,-73.979,1.0,2,3200,13,12,75,2016,4,13
92293,low,40.7813,-73.9525,1.0,0,1700,0,1,12,2016,4,28
92294,medium,40.7612,-73.9978,1.0,0,2347,6,13,101,2016,4,30
92297,medium,40.7708,-73.9531,1.0,1,2700,8,5,108,2016,4,10
92298,low,40.7556,-73.9922,1.0,1,3480,7,11,151,2016,4,11
923,medium,40.7399,-73.9804,1.0,1,2300,5,4,120,2016,6,16
92301,low,40.7248,-73.9885,1.0,1,2600,0,1,1,2016,4,7
92302,medium,40.7801,-73.9544,1.0,1,1700,3,2,4,2016,4,8
92305,low,40.6914,-73.9223,1.0,2,2500,5,2,88,2016,4,4
92306,low,40.7551,-73.9928,1.0,0,3023,0,5,1,2016,4,21
92310,low,40.7304,-74.0051,1.0,1,3695,5,3,103,2016,4,29
